time,jenis komunikasi,log
14:54:41.424,RX,>> ESP32 [1425200 ms]: core 1 is alive
14:54:41.837,RX,>> ESP32 [1425613 ms]: Loop rate core1: 143 Hz
14:54:42.838,RX,>> ESP32 [1426614 ms]: Loop rate core1: 143 Hz
14:54:43.314,RX,>> ESP32 [1427091 ms]: core 0 is alive
14:54:43.424,RX,>> ESP32 [1427200 ms]: core 1 is alive
14:54:43.844,RX,>> ESP32 [1427620 ms]: Loop rate core1: 144 Hz
14:54:44.845,RX,����������������������������������������������������������������ESP32 [1428620 ms]: Loop rate core1: 143 Hz
14:54:45.324,RX,>> ESP32 [1429101 ms]: core 0 is alive
14:54:45.425,RX,>> ESP32 [1429201 ms]: core 1 is alive
14:54:45.845,RX,>> ESP32 [1429621 ms]: Loop rate core1: 143 Hz
14:54:46.846,RX,>> ESP32 [1430622 ms]: Loop rate core1: 143 Hz
14:54:47.334,RX,>> ESP32 [1431111 ms]: core 0 is alive
14:54:47.427,RX,>> ESP32 [1431203 ms]: core 1 is alive
14:54:47.847,RX,>> ESP32 [1431623 ms]: Loop rate core1: 143 Hz
14:54:48.853,RX,>> ESP32 [1432629 ms]: Loop rate core1: 144 Hz
14:54:49.344,RX,>> ESP32 [1433121 ms]: core 0 is alive
14:54:49.427,RX,>> ESP32 [1433203 ms]: core 1 is alive
14:54:49.853,RX,>> ESP32 [1433629 ms]: Loop rate core1: 143 Hz
14:54:50.854,RX,>> ESP32 [1434630 ms]: Loop rate core1: 143 Hz
14:54:51.354,RX,>> ESP32 [1435131 ms]: core 0 is alive
14:54:51.428,RX,>> ESP32 [1435204 ms]: core 1 is alive
14:54:51.855,RX,>> ESP32 [1435631 ms]: Loop rate core1: 143 Hz
14:54:52.856,RX,>> ESP32 [1436632 ms]: Loop rate core1: 143 Hz
14:54:53.364,RX,>> ESP32 [1437141 ms]: core 0 is alive
14:54:53.430,RX,>> ESP32 [1437206 ms]: core 1 is alive
14:54:53.862,RX,>> ESP32 [1437638 ms]: Loop rate core1: 144 Hz
14:54:54.862,RX,>> ESP32 [1438638 ms]: Loop rate core1: 143 Hz
14:54:55.374,RX,>> ESP32 [1439151 ms]: core 0 is alive
14:54:55.435,RX,>> ESP32 [1439212 ms]: core 1 is alive
14:54:55.863,RX,>> ESP32 [1439639 ms]: Loop rate core1: 143 Hz
14:54:56.864,RX,>> ESP32 [1440640 ms]: Loop rate core1: 143 Hz
14:54:57.384,RX,>> ESP32 [1441161 ms]: core 0 is alive
14:54:57.437,RX,>> ESP32 [1441214 ms]: core 1 is alive
14:54:57.865,RX,>> ESP32 [1441641 ms]: Loop rate core1: 143 Hz
14:54:58.871,RX,>> ESP32 [1442647 ms]: Loop rate core1: 144 Hz
14:54:59.394,RX,>> ESP32 [1443171 ms]: core 0 is alive
14:54:59.437,RX,>> ESP32 [1443214 ms]: core 1 is alive
14:54:59.872,RX,>> ESP32 [1443648 ms]: Loop rate core1: 143 Hz
14:55:00.872,RX,>> ESP32 [1444648 ms]: Loop rate core1: 143 Hz
14:55:01.404,RX,>> ESP32 [1445181 ms]: core 0 is alive
14:55:01.439,RX,>> ESP32 [1445215 ms]: core 1 is alive
14:55:01.873,RX,>> ESP32 [1445649 ms]: Loop rate core1: 143 Hz
14:55:02.874,RX,>> ESP32 [1446650 ms]: Loop rate core1: 143 Hz
14:55:03.414,RX,>> ESP32 [1447191 ms]: core 0 is alive
14:55:03.440,RX,>> ESP32 [1447217 ms]: core 1 is alive
14:55:03.880,RX,>> ESP32 [1447656 ms]: Loop rate core1: 144 Hz
14:55:04.881,RX,>> ESP32 [1448657 ms]: Loop rate core1: 143 Hz
14:55:05.424,RX,>> ESP32 [1449201 ms]: core 0 is alive
14:55:05.447,RX,>> ESP32 [1449223 ms]: core 1 is alive
14:55:05.881,RX,>> ESP32 [1449657 ms]: Loop rate core1: 143 Hz
14:55:06.882,RX,>> ESP32 [1450658 ms]: Loop rate core1: 143 Hz
14:55:07.434,RX,>> ESP32 [1451211 ms]: core 0 is alive
14:55:07.448,RX,>> ESP32 [1451225 ms]: core 1 is alive
14:55:07.883,RX,>> ESP32 [1451659 ms]: Loop rate core1: 143 Hz
14:55:08.884,RX,>> ESP32 [1452660 ms]: Loop rate core1: 143 Hz
14:55:09.444,RX,>> ESP32 [1453221 ms]: core 0 is alive
14:55:09.448,RX,>> ESP32 [1453225 ms]: core 1 is alive
14:55:09.890,RX,>> ESP32 [1453666 ms]: Loop rate core1: 144 Hz
14:55:10.890,RX,>> ESP32 [1454666 ms]: Loop rate core1: 143 Hz
14:55:11.451,RX,>> ESP32 [1455226 ms]: core 1 is alive
14:55:11.456,RX,>> ESP32 [1455231 ms]: core 0 is alive
14:55:11.891,RX,>> ESP32 [1455667 ms]: Loop rate core1: 143 Hz
14:55:12.892,RX,>> ESP32 [1456668 ms]: Loop rate core1: 143 Hz
14:55:13.451,RX,>> ESP32 [1457228 ms]: core 1 is alive
14:55:13.464,RX,>> ESP32 [1457241 ms]: core 0 is alive
14:55:13.893,RX,>> ESP32 [1457669 ms]: Loop rate core1: 143 Hz
14:55:14.899,RX,>> ESP32 [1458675 ms]: Loop rate core1: 144 Hz
14:55:15.457,RX,>> ESP32 [1459234 ms]: core 1 is alive
14:55:15.474,RX,>> ESP32 [1459251 ms]: core 0 is alive
14:55:15.899,RX,>> ESP32 [1459675 ms]: Loop rate core1: 143 Hz
14:55:16.900,RX,>> ESP32 [1460676 ms]: Loop rate core1: 143 Hz
14:55:17.459,RX,>> ESP32 [1461236 ms]: core 1 is alive
14:55:17.484,RX,>> ESP32 [1461261 ms]: core 0 is alive
14:55:17.901,RX,>> ESP32 [1461677 ms]: Loop rate core1: 143 Hz
14:55:18.902,RX,>> ESP32 [1462678 ms]: Loop rate core1: 143 Hz
14:55:19.459,RX,>> ESP32 [1463236 ms]: core 1 is alive
14:55:19.494,RX,>> ESP32 [1463271 ms]: core 0 is alive
14:55:19.908,RX,>> ESP32 [1463684 ms]: Loop rate core1: 144 Hz
14:55:20.908,RX,>> ESP32 [1464684 ms]: Loop rate core1: 143 Hz
14:55:21.460,RX,>> ESP32 [1465237 ms]: core 1 is alive
14:55:21.504,RX,>> ESP32 [1465281 ms]: core 0 is alive
14:55:21.909,RX,>> ESP32 [1465685 ms]: Loop rate core1: 143 Hz
14:55:22.910,RX,>> ESP32 [1466686 ms]: Loop rate core1: 143 Hz
14:55:23.462,RX,>> ESP32 [1467239 ms]: core 1 is alive
14:55:23.514,RX,>> ESP32 [1467291 ms]: core 0 is alive
14:55:23.911,RX,>> ESP32 [1467687 ms]: Loop rate core1: 143 Hz
14:55:24.911,RX,>> ESP32 [1468687 ms]: Loop rate core1: 143 Hz
14:55:25.463,RX,>> ESP32 [1469240 ms]: core 1 is alive
14:55:25.524,RX,>> ESP32 [1469301 ms]: core 0 is alive
14:55:25.917,RX,>> ESP32 [1469693 ms]: Loop rate core1: 144 Hz
14:55:26.918,RX,>> ESP32 [1470694 ms]: Loop rate core1: 143 Hz
14:55:27.463,RX,>> ESP32 [1471240 ms]: core 1 is alive
14:55:27.534,RX,>> ESP32 [1471311 ms]: core 0 is alive
14:55:27.919,RX,>> ESP32 [1471695 ms]: Loop rate core1: 143 Hz
14:55:28.920,RX,>> ESP32 [1472696 ms]: Loop rate core1: 143 Hz
14:55:29.465,RX,>> ESP32 [1473242 ms]: core 1 is alive
14:55:29.544,RX,>> ESP32 [1473321 ms]: core 0 is alive
14:55:29.920,RX,>> ESP32 [1473696 ms]: Loop rate core1: 143 Hz
14:55:30.926,RX,>> ESP32 [1474702 ms]: Loop rate core1: 144 Hz
14:55:31.471,RX,>> ESP32 [1475248 ms]: core 1 is alive
14:55:31.554,RX,>> ESP32 [1475331 ms]: core 0 is alive
14:55:31.927,RX,>> ESP32 [1475703 ms]: Loop rate core1: 143 Hz
14:55:32.928,RX,>> ESP32 [1476704 ms]: Loop rate core1: 143 Hz
14:55:33.473,RX,>> ESP32 [1477250 ms]: core 1 is alive
14:55:33.564,RX,>> ESP32 [1477341 ms]: core 0 is alive
14:55:33.929,RX,>> ESP32 [1477705 ms]: Loop rate core1: 143 Hz
14:55:34.929,RX,>> ESP32 [1478705 ms]: Loop rate core1: 143 Hz
14:55:35.474,RX,>> ESP32 [1479251 ms]: core 1 is alive
14:55:35.574,RX,>> ESP32 [1479351 ms]: core 0 is alive
14:55:35.930,RX,>> ESP32 [1479706 ms]: Loop rate core1: 143 Hz
14:55:36.936,RX,>> ESP32 [1480712 ms]: Loop rate core1: 144 Hz
14:55:37.474,RX,>> ESP32 [1481251 ms]: core 1 is alive
14:55:37.583,RX,>> ESP32 [1481361 ms]: core 0 is alive
14:55:37.937,RX,>> ESP32 [1481713 ms]: Loop rate core1: 143 Hz
14:55:38.938,RX,>> ESP32 [1482714 ms]: Loop rate core1: 143 Hz
14:55:39.476,RX,>> ESP32 [1483253 ms]: core 1 is alive
14:55:39.594,RX,>> ESP32 [1483371 ms]: core 0 is alive
14:55:39.939,RX,>> ESP32 [1483715 ms]: Loop rate core1: 143 Hz
14:55:40.939,RX,>> ESP32 [1484715 ms]: Loop rate core1: 143 Hz
14:55:41.482,RX,>> ESP32 [1485259 ms]: core 1 is alive
14:55:41.604,RX,>> ESP32 [1485381 ms]: core 0 is alive
14:55:41.945,RX,>> ESP32 [1485721 ms]: Loop rate core1: 144 Hz
14:55:42.946,RX,>> ESP32 [1486722 ms]: Loop rate core1: 143 Hz
14:55:43.484,RX,>> ESP32 [1487261 ms]: core 1 is alive
14:55:43.614,RX,>> ESP32 [1487391 ms]: core 0 is alive
14:55:43.947,RX,>> ESP32 [1487723 ms]: Loop rate core1: 143 Hz
14:55:44.948,RX,>> ESP32 [1488724 ms]: Loop rate core1: 143 Hz
14:55:45.484,RX,>> ESP32 [1489261 ms]: core 1 is alive
14:55:45.623,RX,>> ESP32 [1489401 ms]: core 0 is alive
14:55:45.954,RX,>> ESP32 [1489730 ms]: Loop rate core1: 144 Hz
14:55:46.954,RX,>> ESP32 [1490730 ms]: Loop rate core1: 143 Hz
14:55:47.485,RX,>> ESP32 [1491262 ms]: core 1 is alive
14:55:47.633,RX,>> ESP32 [1491411 ms]: core 0 is alive
14:55:47.955,RX,>> ESP32 [1491731 ms]: Loop rate core1: 143 Hz
14:55:48.956,RX,>> ESP32 [1492732 ms]: Loop rate core1: 143 Hz
14:55:49.487,RX,>> ESP32 [1493264 ms]: core 1 is alive
14:55:49.643,RX,>> ESP32 [1493421 ms]: core 0 is alive
14:55:49.957,RX,>> ESP32 [1493733 ms]: Loop rate core1: 143 Hz
14:55:50.957,RX,>> ESP32 [1494733 ms]: Loop rate core1: 143 Hz
14:55:51.488,RX,>> ESP32 [1495265 ms]: core 1 is alive
14:55:51.653,RX,>> ESP32 [1495431 ms]: core 0 is alive
14:55:51.963,RX,>> ESP32 [1495739 ms]: Loop rate core1: 144 Hz
14:55:52.964,RX,>> ESP32 [1496740 ms]: Loop rate core1: 143 Hz
14:55:53.488,RX,>> ESP32 [1497265 ms]: core 1 is alive
14:55:53.663,RX,>> ESP32 [1497441 ms]: core 0 is alive
14:55:53.964,RX,>> ESP32 [1497741 ms]: Loop rate core1: 143 Hz
14:55:54.966,RX,>> ESP32 [1498742 ms]: Loop rate core1: 143 Hz
14:55:55.488,RX,>> ESP32 [1499265 ms]: core 1 is alive
14:55:55.673,RX,>> ESP32 [1499451 ms]: core 0 is alive
14:55:55.972,RX,>> ESP32 [1499748 ms]: Loop rate core1: 144 Hz
14:55:56.971,RX,>> ESP32 [1500748 ms]: Loop rate core1: 143 Hz
14:55:57.489,RX,>> ESP32 [1501266 ms]: core 1 is alive
14:55:57.683,RX,>> ESP32 [1501461 ms]: core 0 is alive
14:55:57.973,RX,>> ESP32 [1501749 ms]: Loop rate core1: 143 Hz
14:55:58.973,RX,>> ESP32 [1502750 ms]: Loop rate core1: 143 Hz
14:55:59.491,RX,>> ESP32 [1503268 ms]: core 1 is alive
14:55:59.693,RX,>> ESP32 [1503471 ms]: core 0 is alive
14:55:59.974,RX,>> ESP32 [1503751 ms]: Loop rate core1: 143 Hz
14:56:00.974,RX,>> ESP32 [1504751 ms]: Loop rate core1: 143 Hz
14:56:01.492,RX,>> ESP32 [1505269 ms]: core 1 is alive
14:56:01.703,RX,>> ESP32 [1505481 ms]: core 0 is alive
14:56:01.980,RX,>> ESP32 [1505757 ms]: Loop rate core1: 144 Hz
14:56:02.981,RX,>> ESP32 [1506758 ms]: Loop rate core1: 143 Hz
14:56:03.492,RX,>> ESP32 [1507269 ms]: core 1 is alive
14:56:03.713,RX,>> ESP32 [1507491 ms]: core 0 is alive
14:56:03.982,RX,>> ESP32 [1507759 ms]: Loop rate core1: 143 Hz
14:56:04.984,RX,>> ESP32 [1508760 ms]: Loop rate core1: 143 Hz
14:56:05.494,RX,>> ESP32 [1509271 ms]: core 1 is alive
14:56:05.723,RX,>> ESP32 [1509501 ms]: core 0 is alive
14:56:05.983,RX,>> ESP32 [1509760 ms]: Loop rate core1: 143 Hz
14:56:06.984,RX,>> ESP32 [1510761 ms]: Loop rate core1: 143 Hz
14:56:07.500,RX,>> ESP32 [1511277 ms]: core 1 is alive
14:56:07.733,RX,>> ESP32 [1511511 ms]: core 0 is alive
14:56:07.990,RX,>> ESP32 [1511767 ms]: Loop rate core1: 144 Hz
14:56:08.991,RX,>> ESP32 [1512768 ms]: Loop rate core1: 143 Hz
14:56:09.502,RX,>> ESP32 [1513279 ms]: core 1 is alive
14:56:09.743,RX,>> ESP32 [1513521 ms]: core 0 is alive
14:56:09.992,RX,>> ESP32 [1513769 ms]: Loop rate core1: 143 Hz
14:56:10.992,RX,>> ESP32 [1514769 ms]: Loop rate core1: 143 Hz
14:56:11.503,RX,>> ESP32 [1515280 ms]: core 1 is alive
14:56:11.753,RX,>> ESP32 [1515531 ms]: core 0 is alive
14:56:11.994,RX,>> ESP32 [1515770 ms]: Loop rate core1: 143 Hz
14:56:13.000,RX,>> ESP32 [1516776 ms]: Loop rate core1: 144 Hz
14:56:13.503,RX,>> ESP32 [1517280 ms]: core 1 is alive
14:56:13.763,RX,>> ESP32 [1517541 ms]: core 0 is alive
14:56:14.000,RX,>> ESP32 [1517777 ms]: Loop rate core1: 143 Hz
14:56:15.001,RX,>> ESP32 [1518778 ms]: Loop rate core1: 143 Hz
14:56:15.505,RX,>> ESP32 [1519282 ms]: core 1 is alive
14:56:15.773,RX,>> ESP32 [1519551 ms]: core 0 is alive
14:56:16.003,RX,>> ESP32 [1519779 ms]: Loop rate core1: 143 Hz
14:56:17.002,RX,>> ESP32 [1520779 ms]: Loop rate core1: 143 Hz
14:56:17.511,RX,>> ESP32 [1521288 ms]: core 1 is alive
14:56:17.783,RX,>> ESP32 [1521561 ms]: core 0 is alive
14:56:18.008,RX,>> ESP32 [1521785 ms]: Loop rate core1: 144 Hz
14:56:19.009,RX,>> ESP32 [1522786 ms]: Loop rate core1: 143 Hz
14:56:19.513,RX,>> ESP32 [1523290 ms]: core 1 is alive
14:56:19.793,RX,>> ESP32 [1523571 ms]: core 0 is alive
14:56:20.010,RX,>> ESP32 [1523787 ms]: Loop rate core1: 143 Hz
14:56:21.011,RX,>> ESP32 [1524788 ms]: Loop rate core1: 143 Hz
14:56:21.512,RX,>> ESP32 [1525290 ms]: core 1 is alive
14:56:21.803,RX,>> ESP32 [1525581 ms]: core 0 is alive
14:56:22.017,RX,>> ESP32 [1525794 ms]: Loop rate core1: 144 Hz
14:56:23.017,RX,>> ESP32 [1526794 ms]: Loop rate core1: 143 Hz
14:56:23.514,RX,>> ESP32 [1527291 ms]: core 1 is alive
14:56:23.813,RX,>> ESP32 [1527591 ms]: core 0 is alive
14:56:24.018,RX,>> ESP32 [1527795 ms]: Loop rate core1: 143 Hz
14:56:25.019,RX,>> ESP32 [1528796 ms]: Loop rate core1: 143 Hz
14:56:25.516,RX,>> ESP32 [1529293 ms]: core 1 is alive
14:56:25.823,RX,>> ESP32 [1529601 ms]: core 0 is alive
14:56:26.020,RX,>> ESP32 [1529797 ms]: Loop rate core1: 143 Hz
14:56:27.020,RX,���������������������������������������������������������������� ESP32 [1530797 ms]: Loop rate core1: 143 Hz
14:56:27.517,RX,>> ESP32 [1531294 ms]: core 1 is alive
14:56:27.833,RX,>> ESP32 [1531611 ms]: core 0 is alive
14:56:28.026,RX,>> ESP32 [1531803 ms]: Loop rate core1: 144 Hz
14:56:29.027,RX,>> ESP32 [1532804 ms]: Loop rate core1: 143 Hz
14:56:29.517,RX,>> ESP32 [1533294 ms]: core 1 is alive
14:56:29.843,RX,>> ESP32 [1533621 ms]: core 0 is alive
14:56:30.028,RX,>> ESP32 [1533805 ms]: Loop rate core1: 143 Hz
14:56:31.029,RX,>> ESP32 [1534806 ms]: Loop rate core1: 143 Hz
14:56:31.519,RX,>> ESP32 [1535296 ms]: core 1 is alive
14:56:31.853,RX,>> ESP32 [1535631 ms]: core 0 is alive
14:56:32.035,RX,>> ESP32 [1535812 ms]: Loop rate core1: 144 Hz
14:56:33.035,RX,>> ESP32 [1536812 ms]: Loop rate core1: 143 Hz
14:56:33.525,RX,>> ESP32 [1537302 ms]: core 1 is alive
14:56:33.863,RX,>> ESP32 [1537641 ms]: core 0 is alive
14:56:34.036,RX,>> ESP32 [1537813 ms]: Loop rate core1: 143 Hz
14:56:35.037,RX,>> ESP32 [1538814 ms]: Loop rate core1: 143 Hz
14:56:35.526,RX,>> ESP32 [1539304 ms]: core 1 is alive
14:56:35.873,RX,>> ESP32 [1539651 ms]: core 0 is alive
14:56:36.038,RX,>> ESP32 [1539815 ms]: Loop rate core1: 143 Hz
14:56:37.038,RX,>> ESP32 [1540815 ms]: Loop rate core1: 143 Hz
14:56:37.527,RX,>> ESP32 [1541305 ms]: core 1 is alive
14:56:37.883,RX,>> ESP32 [1541661 ms]: core 0 is alive
14:56:38.039,RX,>> ESP32 [1541816 ms]: Loop rate core1: 143 Hz
14:56:39.045,RX,>> ESP32 [1542822 ms]: Loop rate core1: 144 Hz
14:56:39.527,RX,>> ESP32 [1543305 ms]: core 1 is alive
14:56:39.893,RX,>> ESP32 [1543671 ms]: core 0 is alive
14:56:40.046,RX,>> ESP32 [1543823 ms]: Loop rate core1: 143 Hz
14:56:41.047,RX,>> ESP32 [1544824 ms]: Loop rate core1: 143 Hz
14:56:41.529,RX,>> ESP32 [1545307 ms]: core 1 is alive
14:56:41.903,RX,>> ESP32 [1545681 ms]: core 0 is alive
14:56:42.047,RX,>> ESP32 [1545824 ms]: Loop rate core1: 143 Hz
14:56:43.048,RX,>> ESP32 [1546825 ms]: Loop rate core1: 143 Hz
14:56:43.535,RX,>> ESP32 [1547313 ms]: core 1 is alive
14:56:43.913,RX,>> ESP32 [1547691 ms]: core 0 is alive
14:56:44.054,RX,>> ESP32 [1547831 ms]: Loop rate core1: 144 Hz
14:56:45.055,RX,>> ESP32 [1548832 ms]: Loop rate core1: 143 Hz
14:56:45.537,RX,>> ESP32 [1549315 ms]: core 1 is alive
14:56:45.923,RX,>> ESP32 [1549701 ms]: core 0 is alive
14:56:46.056,RX,>> ESP32 [1549833 ms]: Loop rate core1: 143 Hz
14:56:47.057,RX,>> ESP32 [1550834 ms]: Loop rate core1: 143 Hz
14:56:47.538,RX,>> ESP32 [1551316 ms]: core 1 is alive
14:56:47.933,RX,>> ESP32 [1551711 ms]: core 0 is alive
14:56:48.057,RX,>> ESP32 [1551834 ms]: Loop rate core1: 143 Hz
14:56:49.063,RX,>> ESP32 [1552840 ms]: Loop rate core1: 144 Hz
14:56:49.538,RX,>> ESP32 [1553316 ms]: core 1 is alive
14:56:49.943,RX,>> ESP32 [1553721 ms]: core 0 is alive
14:56:50.064,RX,>> ESP32 [1553841 ms]: Loop rate core1: 143 Hz
14:56:51.065,RX,>> ESP32 [1554842 ms]: Loop rate core1: 143 Hz
14:56:51.540,RX,>> ESP32 [1555318 ms]: core 1 is alive
14:56:51.953,RX,>> ESP32 [1555731 ms]: core 0 is alive
14:56:52.066,RX,>> ESP32 [1555843 ms]: Loop rate core1: 143 Hz
14:56:53.066,RX,>> ESP32 [1556843 ms]: Loop rate core1: 143 Hz
14:56:53.541,RX,>> ESP32 [1557319 ms]: core 1 is alive
14:56:53.963,RX,>> ESP32 [1557741 ms]: core 0 is alive
14:56:54.072,RX,>> ESP32 [1557849 ms]: Loop rate core1: 144 Hz
14:56:55.078,RX,>> ESP32 [1558850 ms]: Loop rate core1: 143 Hz
14:56:55.542,RX,>> ESP32 [1559319 ms]: core 1 is alive
14:56:55.973,RX,>> ESP32 [1559751 ms]: core 0 is alive
14:56:56.074,RX,>> ESP32 [1559851 ms]: Loop rate core1: 143 Hz
14:56:57.075,RX,>> ESP32 [1560852 ms]: Loop rate core1: 143 Hz
14:56:57.542,RX,>> ESP32 [1561320 ms]: core 1 is alive
14:56:57.983,RX,>> ESP32 [1561761 ms]: core 0 is alive
14:56:58.075,RX,>> ESP32 [1561852 ms]: Loop rate core1: 143 Hz
14:56:59.081,RX,>> ESP32 [1562858 ms]: Loop rate core1: 144 Hz
14:56:59.542,RX,>> ESP32 [1563320 ms]: core 1 is alive
14:56:59.993,RX,>> ESP32 [1563771 ms]: core 0 is alive
14:57:00.082,RX,>> ESP32 [1563859 ms]: Loop rate core1: 143 Hz
14:57:01.083,RX,>> ESP32 [1564860 ms]: Loop rate core1: 143 Hz
14:57:01.544,RX,>> ESP32 [1565322 ms]: core 1 is alive
14:57:02.003,RX,>> ESP32 [1565781 ms]: core 0 is alive
14:57:02.084,RX,>> ESP32 [1565861 ms]: Loop rate core1: 143 Hz
14:57:03.084,RX,>> ESP32 [1566861 ms]: Loop rate core1: 143 Hz
14:57:03.545,RX,>> ESP32 [1567323 ms]: core 1 is alive
14:57:04.012,RX,>> ESP32 [1567791 ms]: core 0 is alive
14:57:04.090,RX,>> ESP32 [1567867 ms]: Loop rate core1: 144 Hz
14:57:05.091,RX,>> ESP32 [1568868 ms]: Loop rate core1: 143 Hz
14:57:05.545,RX,>> ESP32 [1569323 ms]: core 1 is alive
14:57:06.022,RX,>> ESP32 [1569801 ms]: core 0 is alive
14:57:06.092,RX,>> ESP32 [1569869 ms]: Loop rate core1: 143 Hz
14:57:07.093,RX,>> ESP32 [1570870 ms]: Loop rate core1: 143 Hz
14:57:07.547,RX,>> ESP32 [1571325 ms]: core 1 is alive
14:57:08.032,RX,>> ESP32 [1571811 ms]: core 0 is alive
14:57:08.093,RX,>> ESP32 [1571870 ms]: Loop rate core1: 143 Hz
14:57:09.094,RX,>> ESP32 [1572871 ms]: Loop rate core1: 143 Hz
14:57:09.553,RX,>> ESP32 [1573331 ms]: core 1 is alive
14:57:10.042,RX,>> ESP32 [1573821 ms]: core 0 is alive
14:57:10.100,RX,>> ESP32 [1573877 ms]: Loop rate core1: 144 Hz
14:57:11.104,RX,>> ESP32 [1574878 ms]: Loop rate core1: 143 Hz
14:57:11.555,RX,>> ESP32 [1575333 ms]: core 1 is alive
14:57:12.053,RX,>> ESP32 [1575831 ms]: core 0 is alive
14:57:12.102,RX,>> ESP32 [1575879 ms]: Loop rate core1: 143 Hz
14:57:13.102,RX,>> ESP32 [1576879 ms]: Loop rate core1: 143 Hz
14:57:13.556,RX,>> ESP32 [1577334 ms]: core 1 is alive
14:57:14.063,RX,>> ESP32 [1577841 ms]: core 0 is alive
14:57:14.103,RX,>> ESP32 [1577880 ms]: Loop rate core1: 143 Hz
14:57:15.109,RX,>> ESP32 [1578886 ms]: Loop rate core1: 144 Hz
14:57:15.556,RX,>> ESP32 [1579334 ms]: core 1 is alive
14:57:16.073,RX,>> ESP32 [1579851 ms]: core 0 is alive
14:57:16.110,RX,>> ESP32 [1579887 ms]: Loop rate core1: 143 Hz
14:57:17.111,RX,>> ESP32 [1580888 ms]: Loop rate core1: 143 Hz
14:57:17.558,RX,>> ESP32 [1581336 ms]: core 1 is alive
14:57:18.082,RX,>> ESP32 [1581861 ms]: core 0 is alive
14:57:18.112,RX,>> ESP32 [1581889 ms]: Loop rate core1: 143 Hz
14:57:19.112,RX,>> ESP32 [1582889 ms]: Loop rate core1: 143 Hz
14:57:19.564,RX,>> ESP32 [1583342 ms]: core 1 is alive
14:57:20.093,RX,>> ESP32 [1583871 ms]: core 0 is alive
14:57:20.118,RX,>> ESP32 [1583895 ms]: Loop rate core1: 144 Hz
14:57:21.119,RX,>> ESP32 [1584896 ms]: Loop rate core1: 143 Hz
14:57:21.566,RX,>> ESP32 [1585344 ms]: core 1 is alive
14:57:22.102,RX,>> ESP32 [1585881 ms]: core 0 is alive
14:57:22.120,RX,>> ESP32 [1585897 ms]: Loop rate core1: 143 Hz
14:57:23.121,RX,>> ESP32 [1586898 ms]: Loop rate core1: 143 Hz
14:57:23.567,RX,>> ESP32 [1587345 ms]: core 1 is alive
14:57:24.112,RX,>> ESP32 [1587891 ms]: core 0 is alive
14:57:24.121,RX,>> ESP32 [1587898 ms]: Loop rate core1: 143 Hz
14:57:25.127,RX,>> ESP32 [1588904 ms]: Loop rate core1: 144 Hz
14:57:25.567,RX,>> ESP32 [1589345 ms]: core 1 is alive
14:57:26.122,RX,>> ESP32 [1589901 ms]: core 0 is alive
14:57:26.128,RX,>> ESP32 [1589905 ms]: Loop rate core1: 143 Hz
14:57:27.129,RX,>> ESP32 [1590906 ms]: Loop rate core1: 143 Hz
14:57:27.569,RX,>> ESP32 [1591347 ms]: core 1 is alive
14:57:28.130,RX,>> ESP32 [1591907 ms]: Loop rate core1: 143 Hz
14:57:28.133,RX,>> ESP32 [1591911 ms]: core 0 is alive
14:57:29.130,RX,>> ESP32 [1592907 ms]: Loop rate core1: 143 Hz
14:57:29.570,RX,>> ESP32 [1593348 ms]: core 1 is alive
14:57:30.135,RX,>> ESP32 [1593913 ms]: Loop rate core1: 144 Hz
14:57:30.142,RX,>> ESP32 [1593921 ms]: core 0 is alive
14:57:31.137,RX,>> ESP32 [1594914 ms]: Loop rate core1: 143 Hz
14:57:31.570,RX,>> ESP32 [1595348 ms]: core 1 is alive
14:57:32.137,RX,>> ESP32 [1595915 ms]: Loop rate core1: 143 Hz
14:57:32.152,RX,>> ESP32 [1595931 ms]: core 0 is alive
14:57:33.139,RX,>> ESP32 [1596916 ms]: Loop rate core1: 143 Hz
14:57:33.572,RX,>> ESP32 [1597350 ms]: core 1 is alive
14:57:34.138,RX,>> ESP32 [1597916 ms]: Loop rate core1: 143 Hz
14:57:34.162,RX,>> ESP32 [1597941 ms]: core 0 is alive
14:57:35.144,RX,>> ESP32 [1598922 ms]: Loop rate core1: 144 Hz
14:57:35.578,RX,>> ESP32 [1599356 ms]: core 1 is alive
14:57:36.145,RX,>> ESP32 [1599923 ms]: Loop rate core1: 143 Hz
14:57:36.172,RX,>> ESP32 [1599951 ms]: core 0 is alive
14:57:37.146,RX,>> ESP32 [1600924 ms]: Loop rate core1: 143 Hz
14:57:37.580,RX,>> ESP32 [1601358 ms]: core 1 is alive
14:57:38.147,RX,>> ESP32 [1601925 ms]: Loop rate core1: 143 Hz
14:57:38.182,RX,>> ESP32 [1601961 ms]: core 0 is alive
14:57:39.147,RX,>> ESP32 [1602925 ms]: Loop rate core1: 143 Hz
14:57:39.581,RX,>> ESP32 [1603359 ms]: core 1 is alive
14:57:40.149,RX,>> ESP32 [1603926 ms]: Loop rate core1: 143 Hz
14:57:40.192,RX,>> ESP32 [1603971 ms]: core 0 is alive
14:57:41.154,RX,>> ESP32 [1604932 ms]: Loop rate core1: 144 Hz
14:57:41.581,RX,>> ESP32 [1605359 ms]: core 1 is alive
14:57:42.155,RX,>> ESP32 [1605933 ms]: Loop rate core1: 143 Hz
14:57:42.202,RX,>> ESP32 [1605981 ms]: core 0 is alive
